4.5	1.0	1.0
-70.0	0.035008752188	4000
2	5700	4700
3	0.8873	0.5	0.1127	
-66.5341335334	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.4991247812	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.464116029	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.4291072768	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.3940985246	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.3590897724	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.3240810203	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.2890722681	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.2540635159	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.2190547637	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.1840460115	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.1490372593	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.1140285071	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.0790197549	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.0440110028	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-66.0090022506	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.9739934984	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.9389847462	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.903975994	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.8689672418	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.8339584896	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.7989497374	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.7639409852	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.7289322331	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.6939234809	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.6589147287	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.6239059765	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.5888972243	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.5538884721	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.5188797199	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.4838709677	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.4488622156	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.4138534634	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.3788447112	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.343835959	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.3088272068	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.2738184546	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.2388097024	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.2038009502	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.168792198	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.1337834459	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.0987746937	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.0637659415	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-65.0287571893	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.9937484371	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.9587396849	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
